time,mean_particle_number,variance,factorial_second_moment,g1_real,g1_imag,g1_magnitude,g2,mean_particle_number_imag,variance_imag,factorial_second_moment_imag
0.000000000000000000e+00,1.000189481515619036e+03,-1.368256057146936655e+00,9.993766957657678286e+05,1.357452118029110366e+00,-1.002076118946923611e+00,1.687255997442429045e+00,9.989980765592014755e-01,-8.633835429466604205e-01,6.299452079721504560e+00,-1.719931440715208737e+03
1.000000000000000021e-03,1.998434108091342750e+03,-8.956875763646792620e+03,3.982772148703323677e+06,3.749312861661552310e-01,-2.350318434183644278e+00,2.380035758430881998e+00,9.972540178521932530e-01,-3.380208244863547318e+00,5.279366328114356293e+02,-1.297893005691747385e+04
2.000000000000000042e-03,9.919373980364396630e+03,-1.644578299711987376e+06,9.673760525635814667e+07,-4.216689670526159617e+00,-3.325063037609805594e+00,5.369964243977883633e+00,9.831658918234694733e-01,-4.332703866782978253e+01,2.506333578148487723e+05,-6.088775151623090496e+05
3.000000000000000062e-03,9.388052769234302687e+05,-1.046708743089608154e+11,7.766810702141635742e+11,-4.501505016421574368e+01,3.030447256888255225e+01,5.426523563908125425e+01,8.812348753483980612e-01,-1.569920659543846796e+03,9.022636422701936340e+10,8.727866619787826538e+10
4.000000000000000083e-03,4.028446708946342773e+11,2.590219415242409446e+25,2.594503563126208082e+25,-1.527124596734161787e+04,1.086194288942603889e+05,1.096876988851089700e+05,1.598744361173073969e+02,3.456043258262513428e+11,2.652688750855979000e+25,2.680533723035392336e+25
5.000000000000000104e-03,4.432887817698876319e+31,-2.654231349574448125e+70,-2.656766709068447101e+70,3.492550823492725000e+15,-5.643382888960371250e+14,3.537850895528784000e+15,-1.352010109469135106e+07,5.035430467142720137e+33,-2.829874545252899210e+70,-2.829829902256150071e+70
6.000000000000000125e-03,2.023996126223465643e+101,3.377295193490875910e+205,3.380296990498405458e+205,1.180606248506653850e+49,-1.982855826439079516e+49,2.307714961267175266e+49,8.251549415364887636e+02,-1.046309376541208300e+101,-3.964229335591896364e+205,-3.968464787841797646e+205
7.000000000000000146e-03,3.216957224235602333e+303,nan,nan,-3.563888715982335026e+150,-4.753094725160520576e+148,3.564205657766236809e+150,nan,-1.148089357153902737e+304,nan,nan
8.000000000000000167e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000001055e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000021e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.099999999999999936e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200000000000000025e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000114e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400000000000000029e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.499999999999999944e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.600000000000000033e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.700000000000000122e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.800000000000000211e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.899999999999999953e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000042e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.100000000000000130e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.199999999999999872e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.299999999999999961e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.400000000000000050e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.500000000000000139e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.600000000000000228e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.699999999999999969e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.800000000000000058e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.900000000000000147e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.999999999999999889e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.099999999999999978e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.200000000000000067e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.300000000000000155e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.400000000000000244e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.500000000000000333e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.600000000000000422e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.699999999999999817e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.799999999999999906e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.899999999999999994e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000083e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.100000000000000172e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.200000000000000261e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.300000000000000350e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.399999999999999745e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.499999999999999833e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.599999999999999922e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.700000000000000011e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.800000000000000100e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.900000000000000189e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000278e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.100000000000000366e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.200000000000000455e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.299999999999999850e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.399999999999999939e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.500000000000000028e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.600000000000000117e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.700000000000000205e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.800000000000000294e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.900000000000000383e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.999999999999999778e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.099999999999999867e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.199999999999999956e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.300000000000000044e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.400000000000000133e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.500000000000000222e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.600000000000000311e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.700000000000000400e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.800000000000000488e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.900000000000000577e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000666e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.100000000000000755e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.200000000000000844e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.299999999999999545e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.399999999999999634e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.499999999999999722e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.599999999999999811e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.699999999999999900e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.799999999999999989e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
